2	12	6
51	48	
0.65	0.73	0.74	0.65	0.75	0.78	
0.77	0.64	0.81	0.81	0.76	0.64	
0.79	0.76	0.63	0.78	0.78	0.79	
0.82	0.80	0.74	0.64	0.76	0.65	
0.76	0.77	0.79	0.73	0.73	0.75	
0.64	0.77	0.70	0.79	0.76	0.75	
0.78	0.77	0.76	0.78	0.82	0.72	
0.79	0.70	0.80	0.64	0.67	0.73	
0.73	0.64	0.79	0.73	0.65	0.65	
0.78	0.80	0.66	0.79	0.76	0.67	
0.81	0.68	0.74	0.69	0.64	0.69	
0.76	0.63	0.81	0.80	0.73	0.66	

1.86	2.22	3.48	4.07	3.36	4.02	
4.46	3.90	3.74	3.48	2.81	3.53	
3.26	3.05	2.20	4.41	3.70	1.88	
3.51	4.46	3.26	3.28	1.95	2.33	
2.63	2.48	4.60	2.03	3.60	2.10	
3.55	3.01	3.60	3.58	4.60	2.73	
2.05	3.79	3.83	2.38	3.74	3.97	
2.54	1.96	3.60	3.81	1.83	2.45	
4.02	3.15	3.66	4.26	3.35	3.58	
3.27	2.89	2.61	3.63	4.47	4.35	
3.69	2.98	2.81	2.84	3.26	1.92	
3.71	3.17	3.54	2.73	2.25	4.34	

3.24	3.20	4.48	2.06	4.31	3.88	
4.67	1.82	3.80	2.10	3.05	1.79	
2.18	2.13	3.11	3.35	1.82	3.81	
2.84	3.97	4.13	3.21	4.21	2.53	
2.36	4.50	3.01	2.23	1.96	1.96	
2.21	4.73	3.70	3.33	2.70	4.51	
4.00	4.31	4.59	3.53	2.72	4.16	
3.63	1.89	4.58	4.09	3.93	4.54	
2.05	3.99	4.65	4.17	4.00	3.72	
4.36	4.08	3.68	2.78	2.79	4.05	
3.52	2.13	1.79	3.34	3.79	1.81	
1.94	1.78	1.82	3.73	3.33	4.34	

