2	8	6
35	26	
0.74	0.75	0.69	0.73	0.74	0.80	
0.76	0.77	0.78	0.74	0.71	0.70	
0.68	0.68	0.75	0.65	0.81	0.80	
0.71	0.73	0.63	0.66	0.64	0.77	
0.68	0.70	0.64	0.78	0.78	0.71	
0.70	0.74	0.76	0.66	0.78	0.76	
0.76	0.63	0.63	0.75	0.74	0.78	
0.73	0.79	0.76	0.63	0.67	0.70	

2.24	3.64	2.17	4.36	3.91	2.83	
3.61	3.89	3.31	3.96	3.18	3.11	
3.56	2.83	3.82	3.01	2.61	2.28	
3.04	3.25	2.94	2.20	1.97	2.02	
3.64	3.92	4.51	3.64	2.51	2.90	
3.96	3.91	4.30	4.40	3.10	3.46	
2.89	4.56	4.13	2.35	3.79	2.45	
3.70	2.30	4.25	2.70	4.46	2.55	

2.39	1.96	3.64	3.41	1.61	2.40	
2.55	2.57	2.22	3.38	2.25	2.38	
1.71	4.53	3.16	4.33	2.52	3.88	
1.60	3.05	1.91	3.58	3.80	1.85	
2.37	4.03	1.73	2.63	3.92	3.09	
2.73	1.89	3.07	2.70	3.97	2.49	
2.14	3.25	4.22	3.12	1.74	2.88	
2.01	4.15	4.04	2.81	3.19	3.36	

