2	9	6
33	28	
0.67	0.77	0.66	0.76	0.79	0.82	
0.74	0.68	0.80	0.71	0.72	0.78	
0.68	0.67	0.77	0.80	0.66	0.78	
0.77	0.65	0.68	0.73	0.82	0.75	
0.67	0.77	0.63	0.76	0.63	0.75	
0.78	0.68	0.66	0.77	0.80	0.65	
0.82	0.73	0.71	0.72	0.63	0.80	
0.74	0.66	0.69	0.77	0.69	0.73	
0.78	0.74	0.71	0.70	0.67	0.67	

1.72	3.15	3.60	2.79	1.80	3.25	
3.11	1.61	4.03	2.63	1.63	4.26	
4.27	4.32	3.08	3.52	2.85	2.68	
3.75	1.59	3.01	3.34	2.43	4.45	
2.69	4.46	3.92	2.30	2.54	2.08	
2.66	3.08	3.18	2.19	3.74	2.82	
3.07	4.44	2.42	3.55	3.91	3.13	
2.39	2.87	3.72	2.09	3.69	2.76	
2.53	3.28	2.90	2.31	2.45	3.21	

2.05	2.07	2.24	3.12	3.07	3.44	
1.52	1.75	2.89	3.34	4.27	4.11	
2.97	1.96	2.38	1.74	3.98	1.99	
1.60	3.07	1.74	2.34	1.87	2.84	
2.43	2.51	4.31	1.70	2.64	3.60	
4.14	2.02	4.27	3.52	4.27	3.13	
1.55	3.09	2.60	4.17	4.04	3.47	
2.68	2.21	3.31	4.26	3.75	2.38	
4.16	1.95	1.60	3.60	4.09	1.96	

