2	12	5
39	42	
0.68	0.65	0.63	0.66	0.66	
0.71	0.70	0.67	0.65	0.64	
0.74	0.68	0.75	0.63	0.79	
0.67	0.68	0.68	0.69	0.68	
0.80	0.69	0.67	0.63	0.66	
0.75	0.79	0.63	0.69	0.80	
0.64	0.65	0.64	0.76	0.66	
0.66	0.78	0.79	0.64	0.78	
0.65	0.79	0.73	0.80	0.64	
0.62	0.63	0.77	0.65	0.69	
0.75	0.78	0.66	0.63	0.80	
0.70	0.80	0.66	0.78	0.68	

3.89	4.23	2.32	1.80	2.40	
2.97	1.72	3.01	3.83	4.08	
2.70	3.14	3.41	3.80	3.84	
3.96	1.88	2.70	4.39	3.30	
1.80	1.49	1.70	3.43	2.85	
4.23	3.49	2.22	3.36	1.78	
2.11	3.85	3.61	3.90	4.43	
3.00	3.08	3.32	3.21	1.87	
1.70	2.01	4.28	1.64	3.79	
3.01	1.71	1.82	2.53	2.89	
2.03	2.20	1.66	3.68	4.01	
3.68	3.66	3.82	4.24	2.40	

2.86	3.09	3.04	4.37	4.10	
3.13	4.03	4.21	1.67	2.83	
2.99	3.54	3.34	3.10	3.76	
3.38	3.41	3.28	4.24	4.21	
2.96	2.80	3.81	1.67	1.79	
4.00	3.36	2.06	2.48	2.29	
1.50	3.74	3.40	3.34	2.81	
3.59	2.12	1.91	4.06	3.43	
4.29	1.82	1.85	1.49	2.71	
1.70	2.85	4.13	4.41	2.36	
2.60	1.50	1.68	4.16	4.33	
1.66	4.07	1.61	4.31	1.92	

