2	6	6
27	29	
0.68	0.74	0.68	0.64	0.65	0.68	
0.75	0.80	0.64	0.66	0.76	0.63	
0.70	0.70	0.80	0.79	0.78	0.76	
0.66	0.80	0.76	0.63	0.81	0.81	
0.69	0.65	0.81	0.82	0.81	0.67	
0.64	0.63	0.69	0.78	0.74	0.81	

2.25	3.30	4.81	4.49	4.85	3.69	
3.85	3.50	2.14	2.21	4.09	4.43	
2.34	4.12	4.98	4.27	3.12	4.20	
2.13	2.92	3.19	3.54	3.44	4.55	
3.06	3.01	4.42	2.04	3.30	2.13	
3.03	4.66	4.50	2.56	3.01	3.89	

4.49	2.00	3.48	2.02	3.87	3.74	
2.06	4.60	3.28	4.53	4.90	4.50	
2.78	2.02	3.89	2.18	2.81	4.12	
4.25	3.38	2.49	4.10	2.73	3.71	
2.94	2.34	4.48	2.65	2.63	3.29	
4.78	3.65	4.82	4.88	4.51	3.53	

