2	7	5
26	30	
0.74	0.62	0.72	0.72	0.74	
0.63	0.78	0.75	0.68	0.81	
0.72	0.71	0.79	0.81	0.66	
0.67	0.77	0.72	0.64	0.76	
0.79	0.74	0.70	0.62	0.81	
0.64	0.74	0.64	0.62	0.73	
0.70	0.69	0.72	0.65	0.65	

2.18	2.52	1.91	2.81	3.09	
3.94	1.96	4.00	3.81	3.56	
3.95	3.59	1.77	3.28	3.62	
4.08	2.55	3.48	1.73	3.93	
2.95	1.70	2.77	2.85	4.62	
3.04	2.56	4.49	2.85	2.31	
3.31	4.44	3.04	3.84	2.96	

3.49	2.45	4.62	3.20	2.99	
4.01	3.13	3.09	3.54	1.87	
3.18	4.09	3.54	4.12	4.31	
2.62	2.87	4.07	4.19	3.26	
3.34	2.32	2.99	3.90	2.01	
2.21	2.47	2.87	3.09	4.37	
4.26	1.73	3.17	4.24	2.75	

