2	7	5
32	31	
0.64	0.78	0.80	0.78	0.80	
0.77	0.69	0.81	0.63	0.67	
0.74	0.80	0.67	0.76	0.77	
0.69	0.66	0.72	0.67	0.77	
0.77	0.75	0.69	0.69	0.77	
0.71	0.75	0.71	0.67	0.67	
0.76	0.77	0.68	0.66	0.61	

3.41	4.04	3.44	4.45	4.18	
4.46	2.39	2.99	2.09	4.32	
2.84	3.18	3.80	4.51	3.44	
2.79	4.65	3.69	2.98	2.07	
3.15	4.26	2.67	3.67	2.63	
2.57	2.35	3.67	1.99	3.52	
1.86	2.43	3.19	2.05	4.13	

2.01	2.66	3.74	2.75	2.91	
2.65	4.42	3.34	2.00	4.00	
2.71	1.84	4.41	3.71	2.39	
4.44	2.43	3.49	4.34	2.81	
3.09	4.32	4.27	3.33	3.19	
3.62	1.91	3.12	3.75	2.71	
4.16	4.12	4.04	3.02	4.29	

