2	10	6
34	35	
0.65	0.75	0.75	0.67	0.80	0.80	
0.70	0.71	0.73	0.77	0.72	0.63	
0.79	0.68	0.69	0.67	0.70	0.77	
0.82	0.81	0.69	0.75	0.68	0.70	
0.78	0.75	0.77	0.74	0.64	0.67	
0.74	0.76	0.65	0.63	0.68	0.73	
0.68	0.78	0.71	0.79	0.71	0.79	
0.64	0.79	0.72	0.82	0.63	0.74	
0.80	0.65	0.79	0.70	0.75	0.70	
0.70	0.68	0.67	0.80	0.77	0.65	

1.63	3.59	4.01	3.14	2.03	1.56	
2.76	3.00	4.26	3.21	2.66	1.47	
4.37	3.00	3.14	3.99	3.11	3.14	
2.61	1.83	2.74	3.91	1.56	2.00	
3.28	3.55	3.52	4.16	2.29	1.85	
4.12	3.90	3.79	2.98	3.04	3.19	
2.17	3.31	3.61	2.38	4.29	3.04	
3.43	3.47	2.35	2.56	1.99	3.04	
2.63	1.77	3.26	4.06	2.72	2.57	
3.66	1.68	3.27	1.54	3.39	3.91	

4.19	2.41	2.51	2.83	3.47	2.31	
1.49	4.18	2.98	3.37	4.16	2.78	
4.24	4.17	3.39	4.15	3.35	4.34	
4.23	3.54	3.05	3.00	2.14	2.79	
2.80	4.37	1.73	3.74	2.71	1.79	
4.10	1.76	1.91	2.42	2.66	3.01	
3.96	2.57	2.35	1.80	2.61	3.99	
2.31	1.67	1.48	3.36	3.15	2.01	
4.36	1.85	3.44	3.07	2.04	4.11	
3.68	3.44	4.33	3.96	3.43	2.47	

