2	9	6
20	22	
0.77	0.71	0.81	0.79	0.75	0.74	
0.65	0.71	0.79	0.65	0.63	0.69	
0.79	0.63	0.68	0.72	0.80	0.73	
0.75	0.68	0.79	0.82	0.78	0.64	
0.81	0.67	0.67	0.79	0.67	0.70	
0.80	0.69	0.74	0.79	0.66	0.79	
0.74	0.82	0.80	0.80	0.65	0.81	
0.75	0.67	0.62	0.67	0.71	0.73	
0.66	0.71	0.75	0.73	0.69	0.67	

2.54	1.46	2.73	3.33	3.74	2.42	
3.89	3.82	3.58	2.38	3.21	2.71	
2.24	1.47	3.31	3.82	1.66	3.31	
1.87	1.53	1.11	3.63	3.23	1.84	
3.82	1.33	1.17	1.64	3.46	3.18	
1.50	1.83	2.29	2.56	3.21	2.35	
1.16	2.89	1.12	1.13	3.98	2.21	
3.07	1.85	1.77	3.71	1.92	1.38	
4.05	3.26	1.38	3.80	1.69	2.37	

3.06	2.70	2.66	2.81	1.85	3.23	
2.42	1.44	1.17	2.35	1.91	1.39	
2.45	1.42	3.61	1.87	3.42	2.36	
2.93	3.75	2.69	1.72	2.31	1.43	
1.46	2.45	1.15	3.49	1.95	2.77	
3.75	2.26	1.83	2.01	2.80	2.85	
3.11	3.20	2.37	2.28	2.82	2.45	
1.51	1.94	2.55	2.34	3.36	1.63	
2.56	2.92	2.14	3.59	2.52	1.75	

