2	8	5
27	29	
0.80	0.69	0.76	0.67	0.66	
0.72	0.81	0.79	0.80	0.72	
0.69	0.63	0.66	0.80	0.71	
0.77	0.65	0.68	0.61	0.62	
0.63	0.74	0.79	0.77	0.78	
0.77	0.66	0.61	0.80	0.76	
0.71	0.77	0.63	0.81	0.68	
0.71	0.78	0.77	0.70	0.68	

4.36	3.05	2.98	4.26	2.23	
1.47	2.28	3.44	3.05	1.87	
3.68	4.09	1.94	3.70	4.29	
3.74	1.97	4.22	3.91	2.94	
3.37	3.16	1.75	2.44	2.50	
3.37	3.50	2.37	2.83	3.01	
3.63	3.58	2.11	3.24	2.76	
4.12	4.10	2.21	3.82	3.85	

3.67	3.76	2.82	3.42	3.56	
3.88	2.96	1.96	2.46	3.16	
4.33	3.41	3.96	2.94	2.39	
1.82	3.42	3.38	3.36	1.82	
1.46	1.87	2.15	1.47	2.03	
3.44	3.34	3.97	3.33	4.21	
4.34	1.48	2.23	1.48	3.23	
2.53	2.38	3.15	2.52	1.93	

