2	12	6
42	48	
0.68	0.79	0.72	0.65	0.77	0.78	
0.71	0.66	0.72	0.71	0.80	0.74	
0.72	0.81	0.81	0.79	0.78	0.76	
0.74	0.75	0.65	0.67	0.64	0.75	
0.72	0.77	0.76	0.82	0.79	0.75	
0.69	0.71	0.63	0.80	0.82	0.62	
0.70	0.63	0.82	0.75	0.82	0.79	
0.63	0.68	0.78	0.79	0.67	0.73	
0.66	0.70	0.73	0.71	0.74	0.70	
0.82	0.75	0.78	0.80	0.78	0.63	
0.70	0.81	0.77	0.75	0.76	0.80	
0.66	0.63	0.71	0.81	0.80	0.80	

4.07	3.43	3.75	2.27	3.92	3.01	
4.35	1.66	2.80	2.65	4.54	3.94	
2.61	2.45	1.89	3.86	3.34	4.36	
2.01	3.71	3.32	1.93	2.35	2.89	
3.59	2.62	1.74	4.47	3.31	3.82	
1.93	4.09	3.58	4.58	2.19	3.89	
4.43	3.03	3.68	1.96	2.46	4.38	
1.90	3.65	4.42	2.13	3.37	2.55	
4.04	2.46	1.87	3.46	2.41	3.29	
2.89	3.10	2.18	4.03	2.36	3.28	
2.70	2.61	2.39	2.01	3.68	4.53	
2.87	3.57	1.87	3.48	2.83	4.11	

2.09	4.48	1.99	3.99	4.32	2.14	
2.21	4.37	3.79	2.17	3.90	2.23	
3.07	3.01	2.78	2.68	3.74	3.28	
2.27	3.07	4.23	3.67	2.69	4.59	
3.09	3.64	2.29	3.47	3.96	2.84	
2.77	3.06	3.43	3.80	1.79	3.52	
2.89	3.46	2.42	2.41	2.57	4.23	
2.71	4.53	1.96	3.15	3.06	3.47	
2.48	2.04	4.36	2.95	3.74	2.63	
2.36	2.26	2.05	2.41	3.08	3.90	
4.16	4.02	3.89	3.18	2.85	3.27	
2.00	2.61	2.80	2.11	4.18	2.43	

