2	6	6
17	15	
0.64	0.64	0.80	0.63	0.75	0.69	
0.78	0.76	0.67	0.75	0.74	0.67	
0.82	0.65	0.78	0.70	0.67	0.81	
0.65	0.79	0.75	0.70	0.73	0.77	
0.68	0.69	0.79	0.75	0.78	0.77	
0.72	0.76	0.71	0.79	0.70	0.79	

1.64	1.44	3.30	1.53	3.24	1.57	
3.92	3.34	2.57	3.46	3.49	1.70	
1.91	1.45	3.26	2.16	1.56	1.71	
4.12	2.34	3.17	1.39	2.78	2.46	
2.93	2.04	1.96	3.38	3.03	3.75	
2.83	2.59	3.20	2.91	3.88	2.69	

3.21	3.23	3.35	3.91	1.53	1.64	
3.38	3.34	1.84	3.48	2.68	2.97	
1.36	2.67	3.16	3.49	2.49	4.20	
4.07	2.04	1.90	3.15	1.47	1.86	
1.49	1.63	2.45	1.44	2.65	1.76	
2.34	2.89	1.64	2.71	2.17	2.56	

