2	12	6
58	57	
0.77	0.67	0.72	0.80	0.80	0.75	
0.71	0.65	0.74	0.69	0.75	0.76	
0.70	0.77	0.74	0.64	0.68	0.81	
0.66	0.80	0.75	0.79	0.70	0.67	
0.77	0.75	0.67	0.80	0.72	0.65	
0.74	0.64	0.70	0.70	0.73	0.80	
0.63	0.79	0.67	0.68	0.66	0.71	
0.69	0.77	0.81	0.75	0.81	0.77	
0.74	0.73	0.80	0.72	0.69	0.67	
0.75	0.73	0.76	0.69	0.76	0.78	
0.69	0.76	0.70	0.69	0.82	0.67	
0.67	0.74	0.77	0.79	0.63	0.66	

4.33	4.57	2.25	2.03	3.11	4.66	
2.83	2.02	4.59	3.37	3.32	2.61	
3.70	3.02	2.77	2.14	4.67	2.98	
3.93	3.58	3.14	4.27	3.94	3.12	
4.72	4.29	4.77	3.00	2.63	2.06	
1.97	4.90	2.96	2.70	2.88	4.48	
4.70	4.37	3.73	3.11	2.64	2.64	
4.41	3.71	4.17	4.70	4.73	4.22	
4.70	4.06	4.42	3.96	3.90	2.47	
4.10	4.44	2.17	4.77	4.10	3.02	
3.39	4.79	2.65	4.28	4.78	3.01	
2.88	2.42	2.22	4.62	4.74	3.94	

1.99	2.09	4.62	3.96	4.51	2.16	
4.51	2.40	4.60	4.91	3.18	2.35	
2.05	3.11	2.27	3.53	4.86	4.06	
3.11	4.28	3.31	3.18	4.15	3.24	
3.64	2.77	2.63	2.28	2.95	3.91	
4.82	3.21	2.92	4.64	3.63	3.19	
2.76	2.84	3.09	3.04	2.57	4.95	
3.72	4.30	3.86	2.63	3.24	4.37	
4.87	2.68	2.08	3.91	4.52	3.76	
3.72	4.70	3.67	2.53	4.94	3.64	
2.92	3.14	1.99	2.63	2.93	4.04	
3.59	3.75	2.18	3.41	2.04	2.93	

