2	7	6
20	20	
0.81	0.80	0.74	0.71	0.79	0.81	
0.77	0.80	0.73	0.72	0.73	0.69	
0.68	0.67	0.65	0.64	0.81	0.65	
0.63	0.71	0.75	0.71	0.68	0.66	
0.68	0.72	0.69	0.69	0.80	0.79	
0.70	0.80	0.70	0.81	0.76	0.78	
0.64	0.67	0.64	0.78	0.77	0.67	

3.11	3.74	3.10	2.16	3.57	4.20	
2.90	1.44	1.42	4.03	4.22	2.16	
3.13	2.86	2.78	1.43	3.62	4.00	
2.72	3.49	1.71	3.27	1.45	4.15	
2.23	1.34	1.90	2.49	1.77	3.21	
3.40	3.29	2.19	3.28	3.76	4.24	
4.09	2.04	3.50	3.98	3.72	2.59	

1.60	4.22	4.22	3.05	2.45	1.78	
2.89	2.32	2.23	2.01	4.09	1.56	
2.80	2.33	3.04	1.77	1.29	1.80	
2.44	2.14	3.41	3.60	3.02	2.59	
3.98	1.97	2.34	4.17	3.15	2.55	
2.42	3.33	3.95	1.40	1.60	2.77	
4.18	4.14	3.87	2.59	2.87	2.80	

