2	8	6
37	34	
0.79	0.76	0.70	0.70	0.68	0.70	
0.81	0.73	0.70	0.63	0.66	0.66	
0.82	0.66	0.72	0.65	0.64	0.72	
0.65	0.67	0.77	0.80	0.80	0.80	
0.73	0.74	0.76	0.66	0.70	0.79	
0.71	0.78	0.78	0.81	0.81	0.69	
0.66	0.64	0.71	0.66	0.81	0.71	
0.74	0.71	0.78	0.78	0.65	0.64	

4.18	3.71	3.17	4.12	4.19	2.19	
2.12	2.01	3.36	3.68	2.33	2.58	
3.09	3.27	3.59	3.25	2.21	2.43	
3.00	2.78	2.76	2.55	4.85	4.65	
4.82	3.70	2.18	2.83	3.32	3.31	
3.93	4.78	4.74	4.66	3.33	2.49	
3.90	3.43	2.27	2.21	3.56	2.98	
2.90	2.80	3.79	4.77	2.80	4.88	

3.86	4.07	2.46	4.15	3.50	2.17	
3.08	3.97	2.02	2.47	3.98	3.74	
3.14	3.80	3.95	2.08	3.36	2.51	
3.88	3.62	2.56	2.48	2.86	2.10	
3.35	2.84	3.56	3.24	3.21	4.43	
2.45	4.37	4.66	2.66	4.70	4.85	
1.93	3.04	3.73	3.33	4.51	2.70	
2.50	2.91	1.93	2.11	4.59	2.63	

