2	12	5
47	53	
0.75	0.80	0.77	0.74	0.77	
0.66	0.80	0.66	0.67	0.69	
0.68	0.68	0.76	0.66	0.68	
0.76	0.78	0.61	0.74	0.67	
0.79	0.62	0.78	0.80	0.67	
0.66	0.70	0.72	0.62	0.80	
0.74	0.74	0.77	0.72	0.62	
0.77	0.74	0.70	0.66	0.65	
0.66	0.62	0.67	0.68	0.71	
0.65	0.77	0.76	0.66	0.68	
0.63	0.75	0.73	0.73	0.66	
0.62	0.78	0.73	0.65	0.66	

2.51	2.31	1.86	2.58	1.85	
4.53	3.87	3.23	3.09	2.20	
4.00	4.51	4.20	3.37	2.11	
3.15	2.87	4.19	2.51	1.77	
1.83	2.16	3.13	4.11	3.65	
3.01	2.70	1.97	2.82	4.68	
2.23	3.40	2.48	1.92	1.74	
2.83	2.29	4.28	4.40	1.77	
3.74	3.73	2.87	3.23	3.58	
3.19	4.47	1.77	3.15	3.57	
2.51	4.51	2.32	4.69	1.94	
3.35	4.47	3.94	4.59	4.41	

4.54	4.42	3.71	4.13	3.24	
4.04	2.23	2.83	3.63	4.30	
3.61	3.21	3.02	2.09	2.53	
1.87	3.03	2.16	4.01	3.39	
2.56	3.89	4.13	3.32	4.65	
3.70	4.07	2.21	1.89	2.61	
3.08	3.00	3.16	2.64	4.26	
2.79	3.70	4.40	2.84	3.38	
1.82	3.83	2.81	3.16	2.40	
2.50	3.64	2.92	2.06	3.74	
1.86	3.36	4.68	3.56	3.51	
4.66	4.25	3.85	3.81	3.94	

