2	7	6
16	17	
0.78	0.76	0.78	0.72	0.77	0.65	
0.63	0.82	0.82	0.70	0.82	0.74	
0.66	0.78	0.77	0.63	0.79	0.70	
0.78	0.74	0.78	0.75	0.65	0.82	
0.76	0.65	0.78	0.66	0.78	0.73	
0.81	0.75	0.74	0.77	0.81	0.77	
0.82	0.64	0.69	0.76	0.64	0.76	

1.28	2.47	1.65	3.08	4.23	2.75	
2.41	2.10	2.91	2.20	1.42	2.16	
3.81	2.02	2.68	4.13	2.00	1.66	
3.23	1.42	2.33	2.91	2.46	3.11	
1.62	1.57	1.90	1.27	2.63	1.27	
2.03	4.14	3.43	3.82	1.63	1.98	
2.21	1.88	3.89	1.28	2.44	1.47	

2.46	1.78	2.66	2.65	2.83	3.05	
1.51	3.41	3.97	3.04	2.56	1.56	
2.36	1.49	3.69	1.27	2.20	3.91	
1.95	1.48	2.81	4.23	3.00	1.56	
1.38	3.41	1.32	1.94	2.59	2.17	
3.08	2.81	3.55	1.57	3.29	2.02	
2.35	2.37	1.65	3.44	3.05	2.54	

