2	12	6
37	28	
0.74	0.68	0.62	0.70	0.73	0.71	
0.82	0.71	0.74	0.72	0.72	0.69	
0.64	0.64	0.78	0.66	0.65	0.70	
0.81	0.76	0.64	0.66	0.64	0.81	
0.62	0.63	0.68	0.77	0.78	0.65	
0.69	0.65	0.80	0.76	0.81	0.72	
0.62	0.67	0.69	0.72	0.70	0.73	
0.82	0.75	0.65	0.82	0.64	0.68	
0.74	0.76	0.80	0.71	0.75	0.66	
0.75	0.64	0.72	0.73	0.77	0.69	
0.73	0.78	0.75	0.75	0.69	0.64	
0.75	0.67	0.74	0.72	0.72	0.78	

3.33	2.01	4.14	3.14	1.92	3.93	
1.63	1.52	3.49	2.23	2.99	4.15	
2.35	4.13	3.94	3.02	2.92	2.16	
3.48	2.89	3.35	3.76	3.84	2.87	
3.48	3.39	1.90	2.19	2.77	1.71	
1.57	3.32	2.75	1.97	4.09	2.09	
2.13	2.05	2.49	3.53	2.74	1.76	
2.96	2.63	3.82	2.48	3.74	4.14	
3.64	2.61	3.32	2.35	3.02	3.09	
2.08	2.45	1.60	3.03	1.89	2.15	
3.87	3.49	2.38	1.29	2.79	2.00	
3.37	1.75	2.73	3.49	1.92	3.43	

2.06	1.39	2.35	3.78	1.76	2.20	
2.32	2.62	2.72	3.84	4.07	4.03	
2.75	2.61	2.87	2.38	2.52	1.33	
2.27	2.48	2.87	1.50	3.12	3.61	
1.86	3.65	1.52	1.82	2.26	2.90	
2.78	2.15	1.65	2.51	3.88	1.34	
1.28	2.85	3.07	3.57	3.05	2.73	
3.13	2.98	3.41	3.51	1.89	2.90	
2.76	2.43	3.61	2.24	4.07	1.23	
3.35	1.43	3.78	3.37	3.07	3.41	
1.75	3.45	3.08	3.06	1.79	1.25	
2.56	1.59	3.80	2.91	3.83	1.25	

