2	6	6
30	27	
0.81	0.76	0.70	0.77	0.74	0.65	
0.69	0.78	0.68	0.74	0.65	0.68	
0.69	0.65	0.68	0.81	0.75	0.63	
0.62	0.76	0.65	0.73	0.65	0.75	
0.76	0.68	0.69	0.63	0.65	0.76	
0.64	0.64	0.77	0.66	0.73	0.63	

3.50	3.21	2.06	4.98	2.38	4.44	
3.76	2.81	4.79	2.63	4.25	2.83	
2.31	2.44	2.79	2.64	2.92	2.29	
3.70	3.70	3.56	3.05	4.54	4.74	
3.68	3.20	3.38	4.20	3.04	4.44	
2.08	2.22	2.35	4.91	2.07	2.00	

4.01	2.38	2.68	3.73	4.72	4.73	
2.68	2.81	2.67	4.46	2.14	2.68	
2.98	3.30	3.40	2.09	3.87	2.95	
3.17	2.78	3.98	2.50	4.32	2.32	
4.67	2.93	3.04	3.08	2.31	2.80	
2.40	4.65	2.41	2.33	4.51	4.00	

