2	7	6
14	12	
0.65	0.66	0.65	0.75	0.79	0.81	
0.81	0.77	0.75	0.66	0.82	0.78	
0.78	0.72	0.66	0.75	0.81	0.82	
0.70	0.82	0.66	0.80	0.68	0.63	
0.71	0.76	0.67	0.75	0.76	0.75	
0.62	0.81	0.62	0.81	0.78	0.71	
0.74	0.75	0.63	0.69	0.79	0.74	

2.77	1.06	2.43	2.88	2.26	3.59	
2.04	3.74	3.34	3.22	2.75	1.51	
1.41	3.81	2.19	3.54	2.82	2.84	
4.02	1.43	2.23	2.55	1.79	3.98	
3.15	2.70	2.02	1.34	1.07	2.00	
3.24	2.41	2.23	1.40	1.66	1.77	
1.58	2.48	1.36	2.27	3.10	3.26	

1.25	2.77	4.01	1.41	3.37	2.09	
2.89	2.70	2.75	1.61	1.22	1.35	
1.94	1.60	2.61	3.17	1.05	1.23	
1.19	3.41	1.96	2.43	2.69	2.44	
3.66	3.42	3.42	1.50	3.35	1.22	
2.65	1.11	2.72	3.38	1.09	3.04	
3.77	1.49	1.67	1.14	1.94	3.47	

