2	9	5
37	38	
0.78	0.63	0.65	0.70	0.74	
0.71	0.76	0.74	0.70	0.66	
0.72	0.72	0.80	0.79	0.74	
0.75	0.73	0.77	0.63	0.65	
0.68	0.72	0.66	0.76	0.70	
0.77	0.80	0.75	0.77	0.73	
0.64	0.73	0.79	0.66	0.67	
0.73	0.62	0.79	0.67	0.80	
0.77	0.71	0.81	0.73	0.63	

3.93	4.13	1.94	4.27	3.22	
3.76	4.30	4.63	4.29	4.40	
2.07	2.22	2.83	1.80	1.91	
2.72	2.06	2.21	3.30	3.62	
4.28	2.82	1.74	2.66	3.88	
2.60	4.16	3.88	4.54	2.56	
2.06	4.49	2.31	3.81	4.49	
2.69	3.73	3.07	1.80	3.24	
3.16	2.41	3.56	4.08	3.27	

3.33	2.98	3.23	2.88	2.49	
4.44	3.69	4.17	3.19	4.23	
2.88	4.40	4.24	1.68	2.79	
2.75	3.89	2.18	3.69	2.04	
2.20	2.36	2.69	2.41	4.26	
3.99	2.19	1.89	2.08	4.44	
3.90	2.96	2.79	2.86	3.12	
2.94	2.17	4.01	3.36	3.87	
2.37	2.60	2.42	3.02	3.14	

