2	7	6
35	31	
0.72	0.80	0.72	0.64	0.81	0.80	
0.69	0.80	0.82	0.79	0.75	0.67	
0.69	0.72	0.77	0.77	0.72	0.72	
0.74	0.81	0.73	0.78	0.81	0.77	
0.63	0.76	0.63	0.71	0.69	0.64	
0.72	0.74	0.65	0.73	0.81	0.75	
0.81	0.67	0.66	0.80	0.67	0.78	

4.21	3.15	4.52	4.33	2.50	2.39	
2.68	4.69	2.67	3.81	3.14	4.09	
3.68	4.49	2.67	3.74	3.42	2.60	
4.12	2.75	3.71	4.77	4.38	2.70	
3.22	2.99	2.00	1.92	2.63	3.53	
4.00	3.92	4.75	2.89	2.51	2.66	
3.29	3.58	3.87	3.25	4.36	3.79	

3.40	2.93	3.59	2.44	2.96	4.66	
4.66	2.35	3.06	3.59	2.37	2.31	
3.91	3.02	3.16	4.24	2.92	4.38	
1.99	2.28	2.09	4.04	4.50	4.23	
2.40	2.15	2.57	4.73	3.26	1.95	
3.44	3.26	4.32	2.76	1.98	4.41	
3.76	3.09	4.48	4.75	2.58	2.33	

