2	8	4
18	21	
0.66	0.76	0.68	0.79	
0.71	0.75	0.79	0.73	
0.68	0.61	0.63	0.79	
0.69	0.62	0.61	0.73	
0.80	0.68	0.77	0.73	
0.65	0.61	0.72	0.72	
0.70	0.61	0.61	0.66	
0.67	0.62	0.80	0.80	

2.66	2.03	2.39	1.13	
2.94	3.45	2.13	3.54	
1.68	3.04	3.50	1.18	
1.26	1.68	2.40	2.74	
1.60	2.23	1.65	1.98	
1.14	2.16	2.94	2.44	
3.29	3.78	1.40	3.74	
4.03	1.70	2.55	1.99	

3.20	3.59	2.39	1.53	
3.54	2.89	2.19	2.43	
1.29	1.64	2.13	3.84	
1.21	3.51	3.75	1.31	
3.13	1.11	3.97	1.12	
3.57	2.35	1.15	2.16	
4.01	3.12	2.31	2.33	
2.90	3.86	3.18	3.25	

