2	10	4
40	34	
0.77	0.66	0.71	0.62	
0.79	0.79	0.71	0.70	
0.71	0.76	0.67	0.80	
0.78	0.70	0.70	0.76	
0.79	0.67	0.74	0.65	
0.74	0.76	0.71	0.67	
0.66	0.64	0.62	0.61	
0.62	0.78	0.65	0.67	
0.68	0.73	0.77	0.63	
0.72	0.77	0.69	0.63	

4.23	4.42	4.18	3.62	
3.77	4.40	4.20	3.76	
3.16	3.94	4.43	3.95	
1.87	2.48	4.33	3.80	
2.54	4.11	1.72	3.68	
3.25	4.07	3.46	2.26	
2.75	1.53	1.94	3.90	
2.63	2.33	3.06	2.66	
1.96	1.85	3.68	3.54	
1.44	2.63	3.13	4.28	

3.15	3.85	3.53	3.17	
1.81	4.26	3.75	3.49	
3.40	3.68	3.62	2.18	
2.54	1.50	2.84	2.74	
3.83	2.90	2.63	1.77	
2.73	4.26	1.74	2.84	
4.36	3.18	2.42	3.78	
4.36	4.28	3.77	1.44	
2.28	1.77	3.56	3.76	
4.17	3.22	2.42	1.92	

