2	12	4
53	52	
0.65	0.75	0.78	0.70	
0.79	0.68	0.68	0.80	
0.79	0.75	0.66	0.62	
0.64	0.69	0.79	0.80	
0.78	0.79	0.60	0.79	
0.79	0.71	0.64	0.65	
0.78	0.75	0.70	0.73	
0.68	0.76	0.71	0.61	
0.79	0.80	0.68	0.71	
0.76	0.79	0.79	0.65	
0.79	0.76	0.62	0.71	
0.69	0.75	0.66	0.73	

3.91	2.50	2.01	3.57	
1.93	1.92	3.47	3.53	
3.06	4.32	3.41	3.17	
3.22	2.73	4.29	4.56	
3.97	3.33	3.56	2.63	
3.45	1.70	4.05	3.44	
1.89	4.09	2.99	3.59	
3.62	2.42	2.43	3.15	
4.12	4.67	3.11	3.20	
2.90	3.44	4.44	4.33	
2.54	2.92	2.50	3.01	
1.97	2.53	4.13	2.53	

4.09	3.10	2.78	2.00	
3.38	1.93	2.96	4.00	
4.57	3.11	3.63	3.61	
2.65	4.03	4.25	3.68	
3.24	2.67	3.44	4.18	
2.92	3.57	3.21	3.86	
3.15	3.34	2.74	2.83	
3.73	4.38	2.21	1.75	
1.94	4.59	3.61	3.88	
3.52	4.50	4.55	1.84	
2.84	4.62	3.81	3.12	
3.28	3.58	2.77	1.78	

