2	12	4
42	38	
0.75	0.65	0.69	0.74	
0.77	0.65	0.80	0.74	
0.79	0.66	0.71	0.76	
0.73	0.67	0.79	0.80	
0.68	0.62	0.79	0.74	
0.62	0.80	0.74	0.77	
0.65	0.71	0.75	0.67	
0.69	0.80	0.73	0.77	
0.65	0.72	0.65	0.62	
0.63	0.62	0.70	0.72	
0.70	0.72	0.68	0.64	
0.70	0.72	0.62	0.71	

2.98	3.48	2.35	2.52	
3.42	2.03	3.67	2.29	
3.06	1.68	2.94	3.63	
3.06	2.84	1.70	3.70	
3.19	3.06	2.67	4.26	
1.72	3.92	3.00	3.89	
4.26	1.86	4.40	2.76	
3.95	4.13	1.71	3.49	
2.64	2.02	3.33	2.34	
2.94	3.63	3.50	4.31	
2.57	4.08	3.03	2.50	
3.46	2.70	1.49	2.65	

3.50	2.95	2.65	4.44	
2.73	1.94	1.82	1.88	
3.09	3.84	2.78	1.92	
1.66	2.35	3.43	4.40	
1.78	4.35	4.21	2.09	
1.56	4.32	1.67	3.03	
1.45	3.05	4.06	4.44	
2.34	2.17	2.73	3.18	
3.15	1.97	2.81	4.35	
3.38	4.13	1.77	1.46	
2.43	3.44	1.97	2.56	
1.58	3.14	3.46	1.57	

