2	8	4
29	32	
0.61	0.72	0.63	0.69	
0.63	0.64	0.64	0.76	
0.73	0.69	0.70	0.65	
0.63	0.63	0.75	0.80	
0.64	0.78	0.71	0.74	
0.60	0.67	0.79	0.71	
0.78	0.66	0.62	0.65	
0.70	0.64	0.67	0.71	

4.42	4.01	1.63	1.68	
3.49	2.31	2.43	2.87	
3.82	1.94	3.49	2.51	
2.46	2.01	2.53	2.67	
3.81	3.54	1.98	3.03	
2.58	1.69	3.86	2.82	
4.27	2.58	2.20	2.49	
3.98	3.92	2.23	3.45	

3.29	3.22	2.52	2.08	
4.47	3.77	2.75	2.17	
4.38	2.31	2.16	1.69	
2.63	3.21	2.29	4.30	
3.74	4.50	4.52	4.47	
2.46	4.44	3.00	3.64	
3.62	2.54	3.02	1.68	
4.09	2.01	2.51	2.48	

