2	10	4
34	36	
0.76	0.65	0.71	0.60	
0.76	0.66	0.71	0.74	
0.70	0.61	0.75	0.68	
0.73	0.73	0.72	0.71	
0.75	0.72	0.72	0.74	
0.72	0.69	0.67	0.79	
0.69	0.67	0.69	0.69	
0.68	0.65	0.78	0.60	
0.74	0.74	0.63	0.77	
0.72	0.65	0.60	0.65	

2.28	2.20	3.83	3.15	
2.94	4.17	3.39	2.02	
1.55	3.87	3.52	1.54	
4.18	3.72	2.81	1.66	
1.70	1.66	3.10	2.02	
2.40	2.80	2.93	3.73	
4.19	1.64	2.09	3.49	
2.52	2.55	3.88	3.82	
3.80	1.79	1.74	2.94	
2.42	2.51	4.35	1.79	

1.64	3.60	3.68	1.69	
3.81	2.11	1.54	1.67	
2.05	2.22	3.37	2.54	
3.67	2.33	3.71	2.20	
2.53	1.74	1.65	2.51	
3.19	1.95	3.64	2.59	
2.83	3.95	1.91	3.30	
1.85	3.66	3.84	4.06	
4.08	3.18	4.51	2.57	
2.95	2.85	4.42	3.71	

