2	12	4
35	34	
0.62	0.67	0.64	0.68	
0.69	0.72	0.79	0.75	
0.73	0.71	0.73	0.60	
0.74	0.78	0.73	0.77	
0.78	0.75	0.77	0.62	
0.63	0.78	0.70	0.66	
0.66	0.66	0.66	0.78	
0.68	0.70	0.76	0.66	
0.70	0.73	0.61	0.70	
0.72	0.78	0.61	0.72	
0.76	0.72	0.75	0.65	
0.65	0.70	0.66	0.62	

1.50	2.88	3.65	4.19	
3.56	2.99	2.45	2.14	
1.71	2.04	1.35	3.32	
2.10	2.61	1.75	2.74	
2.22	2.77	3.34	1.58	
2.26	3.15	1.75	2.43	
1.66	2.06	2.59	2.43	
3.39	3.87	3.60	2.72	
2.71	3.36	2.02	3.44	
3.90	2.57	3.66	2.26	
2.44	1.42	2.15	1.39	
2.02	1.58	1.57	3.82	

1.80	2.61	2.26	2.80	
1.96	2.29	2.88	3.75	
1.77	3.46	2.14	1.51	
2.21	3.14	1.42	3.27	
2.68	2.93	4.18	1.58	
3.28	4.20	1.74	2.67	
4.15	2.06	2.27	3.60	
3.24	3.46	2.16	3.38	
3.93	1.33	2.90	3.84	
2.34	4.13	2.42	3.69	
3.43	2.35	2.23	1.40	
3.42	3.03	1.90	1.78	

