2	7	6
27	26	
0.70	0.72	0.68	0.64	0.66	0.69	
0.68	0.65	0.66	0.63	0.66	0.64	
0.66	0.71	0.65	0.65	0.63	0.68	
0.71	0.66	0.70	0.69	0.71	0.71	
0.69	0.64	0.65	0.64	0.68	0.71	
0.68	0.70	0.64	0.72	0.69	0.63	
0.68	0.64	0.69	0.70	0.62	0.65	

2.99	3.27	3.14	2.83	2.28	3.01	
2.00	1.79	1.88	2.02	2.49	2.70	
2.48	2.58	2.56	3.06	2.96	3.15	
2.85	2.63	1.94	2.63	2.01	2.71	
2.27	3.15	2.21	1.99	2.09	3.11	
2.63	3.09	2.41	2.20	3.18	2.62	
2.24	3.23	2.80	1.91	2.27	1.82	

2.49	2.10	2.24	3.04	2.32	2.58	
3.19	2.17	2.36	2.36	2.03	1.82	
2.60	1.81	2.55	2.62	2.31	2.86	
2.72	1.91	3.06	3.19	1.98	1.95	
2.11	1.97	1.91	2.76	2.55	3.07	
1.81	2.87	3.23	3.11	2.74	2.72	
2.94	2.71	2.26	3.06	3.09	2.88	

