2	8	5
24	21	
0.67	0.69	0.67	0.70	0.64	
0.65	0.67	0.64	0.67	0.66	
0.63	0.68	0.61	0.62	0.68	
0.65	0.69	0.62	0.61	0.70	
0.64	0.64	0.64	0.65	0.70	
0.64	0.61	0.69	0.68	0.67	
0.66	0.70	0.62	0.70	0.70	
0.64	0.66	0.68	0.67	0.69	

1.98	2.28	2.27	1.52	2.51	
1.84	1.98	1.69	2.81	1.83	
2.24	1.88	2.50	1.85	2.28	
2.59	2.63	2.82	2.67	1.53	
2.03	2.05	1.81	1.98	2.66	
1.87	2.00	2.58	2.85	2.13	
1.55	1.50	2.09	2.16	2.54	
2.16	2.23	2.19	2.84	2.07	

2.66	1.53	2.24	2.21	2.88	
2.80	2.35	2.40	2.76	1.49	
1.52	2.18	2.14	2.86	2.72	
2.66	1.78	1.65	1.62	1.59	
2.81	2.28	1.83	2.73	2.79	
1.59	2.31	2.75	2.62	2.34	
1.52	1.93	2.84	2.10	1.64	
2.67	1.80	2.45	1.57	1.56	

