2	7	6
13	14	
0.68	0.67	0.65	0.63	0.71	0.63	
0.72	0.69	0.67	0.68	0.71	0.70	
0.72	0.63	0.71	0.72	0.71	0.64	
0.72	0.63	0.65	0.69	0.63	0.70	
0.67	0.69	0.71	0.71	0.64	0.64	
0.68	0.69	0.67	0.70	0.64	0.64	
0.63	0.69	0.65	0.67	0.67	0.70	

2.33	1.46	1.49	1.12	2.30	1.29	
1.22	2.15	1.61	1.29	1.17	2.09	
2.01	1.26	1.73	1.95	2.25	1.60	
1.42	2.40	1.53	2.06	1.23	2.14	
2.33	1.17	1.44	2.39	1.84	1.31	
1.49	1.50	2.34	1.40	1.15	2.22	
1.21	2.06	1.90	1.91	2.45	1.91	

1.18	1.51	2.30	1.31	1.85	1.24	
2.56	2.32	1.94	1.70	2.52	1.24	
2.53	2.54	2.22	1.82	2.53	1.29	
1.39	2.08	1.79	2.57	1.58	2.38	
1.40	1.52	1.44	2.55	2.36	1.41	
2.13	1.88	1.32	1.47	1.31	2.54	
2.37	1.56	1.87	2.04	1.39	2.24	

