2	8	6
26	27	
0.70	0.63	0.69	0.70	0.67	0.64	
0.65	0.68	0.66	0.68	0.67	0.70	
0.63	0.67	0.62	0.70	0.64	0.67	
0.66	0.72	0.69	0.70	0.62	0.65	
0.69	0.65	0.70	0.71	0.71	0.71	
0.64	0.71	0.71	0.69	0.67	0.64	
0.70	0.66	0.67	0.64	0.70	0.67	
0.68	0.65	0.66	0.64	0.69	0.64	

2.47	3.05	1.69	2.16	1.73	2.73	
2.96	2.41	2.44	2.52	1.80	2.66	
3.13	1.96	1.93	2.38	2.05	2.36	
2.35	2.20	3.13	1.72	1.75	1.95	
1.92	2.34	2.23	2.59	2.50	1.67	
2.29	2.05	2.43	2.06	2.56	2.30	
1.68	1.69	1.86	2.43	2.44	2.14	
2.88	3.08	1.82	2.00	1.80	2.27	

2.30	2.56	3.15	2.41	2.69	1.79	
3.14	1.89	2.50	1.81	2.61	3.07	
2.38	2.57	2.75	2.79	2.53	1.74	
2.41	2.77	2.46	2.15	2.58	2.78	
3.02	1.75	2.97	2.67	2.87	1.86	
2.77	2.53	1.81	2.23	3.04	1.85	
1.67	2.34	2.11	3.01	2.58	1.73	
2.90	2.14	2.62	2.08	2.14	2.80	

