2	8	6
30	29	
0.68	0.65	0.69	0.66	0.63	0.72	
0.64	0.67	0.67	0.68	0.66	0.65	
0.63	0.71	0.64	0.70	0.63	0.66	
0.66	0.66	0.69	0.70	0.69	0.64	
0.67	0.69	0.70	0.72	0.71	0.68	
0.71	0.64	0.72	0.66	0.72	0.72	
0.72	0.72	0.69	0.67	0.64	0.67	
0.68	0.68	0.72	0.64	0.70	0.71	

2.52	2.70	3.23	2.81	3.07	2.05	
3.09	1.88	2.28	2.27	2.56	2.39	
2.47	2.20	2.23	3.09	3.09	3.22	
2.38	2.81	2.25	2.21	2.44	2.55	
2.70	2.82	2.68	1.87	1.99	2.71	
1.80	2.50	2.78	2.02	3.17	1.95	
2.17	2.17	1.96	2.89	2.32	2.04	
3.23	1.96	2.63	2.96	2.02	2.29	

2.98	2.24	2.26	3.15	3.15	1.92	
2.51	2.48	2.93	1.80	2.65	2.38	
2.49	3.14	2.99	2.85	2.40	1.89	
2.32	2.63	2.17	2.16	2.45	2.84	
2.14	2.34	2.88	2.39	1.97	2.34	
2.56	1.88	1.99	2.91	1.97	3.18	
3.27	1.86	2.53	2.42	2.94	2.60	
2.16	2.53	1.99	2.71	2.57	2.56	

