2	8	5
32	30	
0.62	0.62	0.65	0.64	0.63	
0.69	0.65	0.66	0.61	0.70	
0.67	0.69	0.65	0.66	0.62	
0.71	0.70	0.66	0.65	0.66	
0.67	0.67	0.63	0.71	0.65	
0.65	0.68	0.64	0.69	0.62	
0.62	0.62	0.63	0.62	0.69	
0.63	0.66	0.68	0.65	0.68	

2.57	3.30	2.25	2.16	2.63	
3.07	2.87	2.17	2.21	2.28	
2.97	2.16	2.97	3.11	1.91	
2.33	2.79	2.26	3.19	2.69	
3.18	2.47	2.01	1.94	2.96	
2.21	2.40	2.18	2.52	1.94	
2.76	2.40	2.84	2.74	2.85	
1.90	2.50	2.87	3.30	2.45	

3.17	2.54	2.65	2.92	1.93	
2.80	2.13	2.75	3.20	2.20	
2.05	2.66	2.31	1.86	2.44	
1.94	2.12	2.79	3.30	2.42	
2.87	1.90	2.25	2.39	1.97	
2.66	1.82	2.58	2.20	3.10	
2.28	2.85	2.94	3.11	3.24	
3.09	2.66	2.86	2.28	1.98	

