2	7	6
15	15	
0.71	0.63	0.64	0.68	0.68	0.71	
0.65	0.71	0.66	0.65	0.72	0.64	
0.70	0.64	0.68	0.63	0.71	0.64	
0.69	0.63	0.71	0.65	0.69	0.68	
0.65	0.66	0.68	0.65	0.69	0.65	
0.63	0.68	0.71	0.65	0.65	0.65	
0.66	0.71	0.66	0.72	0.68	0.65	

2.28	2.27	2.39	1.39	2.52	1.69	
1.88	2.46	2.09	1.63	2.61	2.40	
1.48	2.36	1.53	1.59	1.23	2.36	
2.48	1.64	1.94	2.06	1.18	2.43	
1.20	2.61	2.27	2.33	1.38	1.84	
2.62	1.31	1.53	2.25	2.24	2.32	
1.45	2.41	1.92	1.84	1.93	2.10	

2.16	1.88	2.04	2.64	1.38	1.17	
1.36	1.60	2.05	2.21	1.46	2.58	
1.46	1.45	1.56	2.49	1.87	2.26	
1.54	2.49	1.59	1.74	1.20	1.45	
1.82	1.97	1.52	2.23	2.08	1.60	
1.57	2.18	2.31	2.36	1.42	2.56	
1.27	2.50	1.34	1.52	1.37	2.36	

