2	6	6
22	24	
0.63	0.69	0.71	0.70	0.62	0.70	
0.70	0.70	0.64	0.65	0.66	0.65	
0.72	0.70	0.66	0.64	0.67	0.63	
0.63	0.63	0.71	0.67	0.64	0.70	
0.72	0.65	0.70	0.67	0.63	0.67	
0.67	0.69	0.70	0.71	0.65	0.69	

1.95	2.19	1.84	2.55	2.31	2.87	
1.82	2.35	3.08	2.57	2.94	2.49	
3.11	3.03	3.19	2.48	2.15	2.22	
2.53	2.54	2.44	1.88	2.23	3.23	
2.08	2.35	2.21	2.89	1.83	1.89	
2.49	2.29	2.37	2.34	3.15	3.22	

2.69	2.57	2.31	2.16	1.90	2.90	
2.75	2.11	2.57	3.00	2.35	2.27	
2.29	2.68	2.30	1.81	3.05	3.15	
2.87	2.74	2.86	2.20	2.38	2.96	
3.24	2.87	2.37	3.18	2.60	1.92	
2.42	2.61	2.81	3.22	2.56	2.55	

