2	6	6
24	25	
0.63	0.66	0.67	0.72	0.66	0.62	
0.64	0.64	0.69	0.65	0.65	0.69	
0.68	0.63	0.68	0.65	0.70	0.66	
0.63	0.69	0.71	0.68	0.67	0.65	
0.71	0.64	0.68	0.67	0.69	0.65	
0.64	0.70	0.62	0.63	0.66	0.63	

2.85	3.10	2.28	3.30	2.77	2.20	
2.25	2.62	2.20	1.96	2.97	2.21	
2.67	2.43	2.69	3.21	1.94	2.37	
2.60	2.82	2.31	1.96	3.27	3.06	
3.25	2.06	3.15	3.26	2.98	2.25	
2.77	2.84	3.41	3.10	2.89	2.02	

2.01	2.48	2.34	2.67	3.09	3.31	
2.95	3.01	2.26	2.06	3.00	2.62	
2.54	3.11	2.15	2.87	2.27	3.04	
2.80	2.10	2.51	3.15	3.14	3.36	
2.31	3.29	3.30	2.69	2.15	3.22	
3.21	2.82	2.39	3.26	2.30	2.64	

