2	9	6
19	19	
0.72	0.66	0.64	0.72	0.66	0.70	
0.70	0.71	0.63	0.69	0.64	0.69	
0.63	0.64	0.64	0.67	0.71	0.71	
0.67	0.66	0.65	0.62	0.67	0.66	
0.67	0.64	0.71	0.66	0.67	0.66	
0.68	0.68	0.68	0.67	0.65	0.66	
0.72	0.70	0.71	0.64	0.64	0.70	
0.71	0.65	0.71	0.70	0.65	0.63	
0.65	0.64	0.68	0.68	0.70	0.65	

1.92	1.23	1.30	1.31	2.30	1.45	
1.20	2.39	2.10	1.66	2.17	1.21	
2.36	2.62	2.53	1.31	1.72	2.37	
1.95	2.19	1.93	1.60	1.32	1.79	
1.92	2.45	2.01	2.56	2.36	1.25	
1.96	1.74	2.10	2.22	1.54	1.41	
1.87	2.49	2.45	1.44	1.90	2.10	
2.53	1.91	1.34	2.58	2.42	2.47	
2.57	2.48	1.68	1.85	2.39	2.45	

1.19	2.65	1.51	2.22	2.61	1.34	
2.22	1.93	2.41	1.74	1.25	1.67	
1.27	2.11	1.64	2.35	2.65	1.35	
2.03	1.56	1.63	1.67	1.26	1.37	
1.78	1.67	1.85	1.72	1.37	1.60	
2.02	1.32	1.99	1.20	2.54	2.60	
2.05	2.12	2.63	2.05	2.03	2.25	
2.32	1.63	1.31	2.27	1.21	2.11	
2.51	1.86	1.99	1.51	1.61	2.25	

