2	10	4
41	43	
0.62	0.68	0.66	0.62	
0.66	0.62	0.63	0.61	
0.69	0.62	0.62	0.69	
0.62	0.63	0.64	0.63	
0.68	0.66	0.61	0.62	
0.65	0.63	0.63	0.68	
0.69	0.61	0.67	0.67	
0.61	0.65	0.66	0.67	
0.65	0.61	0.61	0.64	
0.64	0.60	0.61	0.70	

2.68	2.00	2.20	2.69	
2.81	1.95	2.39	2.67	
2.36	2.13	2.18	2.93	
2.70	2.73	2.30	2.66	
3.11	2.98	2.11	2.54	
2.60	1.98	2.05	1.98	
3.16	2.81	2.27	3.34	
2.41	2.15	2.22	2.71	
2.00	2.97	2.13	2.51	
2.36	3.03	2.15	3.34	

1.96	2.54	2.35	2.41	
2.48	2.89	3.02	2.61	
2.84	2.78	3.17	3.40	
2.43	2.43	2.65	1.93	
2.14	3.19	3.39	3.05	
2.38	2.35	2.86	2.80	
2.83	2.21	2.90	2.95	
2.10	3.00	2.26	2.34	
2.63	3.23	2.04	2.10	
2.07	2.84	2.33	2.40	

