2	10	6
40	41	
0.66	0.72	0.67	0.69	0.70	0.63	
0.63	0.72	0.64	0.70	0.65	0.63	
0.65	0.68	0.71	0.66	0.67	0.63	
0.70	0.63	0.66	0.65	0.65	0.67	
0.66	0.70	0.69	0.69	0.67	0.68	
0.71	0.63	0.69	0.68	0.68	0.67	
0.63	0.70	0.65	0.65	0.70	0.66	
0.69	0.68	0.65	0.68	0.72	0.65	
0.62	0.72	0.65	0.68	0.65	0.71	
0.66	0.68	0.64	0.66	0.67	0.72	

2.49	3.07	2.51	2.92	2.34	3.21	
3.06	2.11	2.00	3.12	2.16	2.36	
2.63	2.99	2.24	2.31	2.82	2.88	
2.18	2.91	2.12	3.02	1.97	2.40	
2.55	2.81	3.04	2.38	2.71	2.78	
2.33	2.60	3.31	3.27	3.36	1.98	
2.14	3.31	2.08	1.87	2.82	2.48	
1.98	3.21	3.16	2.85	2.55	3.09	
2.02	3.10	2.27	1.99	2.80	2.29	
3.24	2.47	2.77	2.15	2.03	2.92	

2.33	2.03	2.26	2.15	3.31	2.45	
2.49	2.58	2.63	3.11	2.15	2.18	
2.22	2.22	3.11	2.42	2.55	2.46	
2.03	2.54	2.28	2.77	2.80	2.25	
3.30	2.16	2.97	2.20	2.57	2.30	
2.28	1.96	2.86	3.28	2.50	2.23	
3.06	3.17	2.57	2.32	3.15	2.60	
2.16	3.03	3.09	2.09	2.81	2.58	
3.10	2.85	2.08	2.24	2.39	3.30	
2.59	1.98	3.17	3.12	3.36	3.14	

