2	10	4
32	32	
0.67	0.62	0.68	0.69	
0.66	0.68	0.64	0.66	
0.68	0.64	0.61	0.67	
0.60	0.66	0.63	0.60	
0.70	0.63	0.67	0.63	
0.60	0.64	0.63	0.69	
0.70	0.68	0.68	0.62	
0.67	0.62	0.64	0.67	
0.68	0.60	0.63	0.63	
0.64	0.70	0.67	0.65	

2.20	1.82	2.10	1.67	
2.00	2.75	2.10	2.06	
2.68	1.49	2.05	2.90	
2.01	1.99	2.36	2.26	
2.07	2.44	1.97	2.50	
2.42	1.95	2.91	1.60	
2.23	1.90	2.81	1.60	
2.40	2.51	1.57	2.56	
2.47	2.87	1.97	2.17	
2.89	2.81	2.54	2.93	

1.64	2.34	2.64	2.76	
1.91	2.15	2.67	2.10	
2.30	1.80	1.78	2.97	
2.47	2.59	2.93	1.57	
2.49	2.21	1.49	1.66	
2.81	2.31	2.41	2.56	
1.77	1.75	2.01	2.37	
2.64	2.91	1.70	2.52	
2.58	2.70	2.24	2.01	
2.61	1.96	2.28	2.69	

