2	8	6
25	24	
0.70	0.63	0.67	0.64	0.69	0.71	
0.69	0.68	0.69	0.65	0.71	0.70	
0.71	0.66	0.65	0.64	0.67	0.71	
0.68	0.71	0.70	0.64	0.66	0.69	
0.67	0.72	0.68	0.63	0.67	0.70	
0.68	0.69	0.69	0.69	0.64	0.71	
0.68	0.69	0.71	0.67	0.64	0.69	
0.68	0.66	0.69	0.71	0.66	0.64	

2.74	2.39	2.16	2.83	2.03	2.84	
2.62	2.08	2.91	2.41	2.89	1.78	
2.43	1.79	1.51	2.04	1.73	2.25	
2.76	2.55	1.60	2.39	1.66	2.82	
2.53	2.93	2.42	2.42	2.30	2.81	
2.88	2.66	1.77	2.79	2.03	1.95	
1.86	1.52	2.73	2.85	2.18	2.89	
2.29	2.23	2.17	2.66	2.17	2.83	

2.53	2.58	2.90	2.64	2.14	1.70	
1.66	2.95	2.44	2.36	2.95	2.18	
2.85	2.02	2.02	1.74	1.98	2.87	
2.41	2.76	2.02	1.72	2.42	2.25	
1.51	1.84	2.96	1.95	1.54	1.59	
2.56	2.73	2.69	2.52	2.57	2.24	
1.98	1.57	1.68	2.09	1.66	2.49	
2.03	2.19	2.70	1.95	2.08	1.51	

