2	10	6
20	19	
0.63	0.66	0.67	0.69	0.67	0.68	
0.65	0.64	0.64	0.69	0.72	0.69	
0.71	0.72	0.70	0.68	0.68	0.67	
0.66	0.72	0.63	0.71	0.67	0.63	
0.69	0.70	0.70	0.64	0.64	0.70	
0.65	0.69	0.67	0.68	0.65	0.63	
0.64	0.69	0.63	0.70	0.69	0.67	
0.63	0.70	0.68	0.64	0.70	0.68	
0.72	0.64	0.69	0.72	0.67	0.67	
0.66	0.71	0.63	0.71	0.68	0.72	

2.16	2.11	1.59	1.49	2.46	1.69	
1.83	1.89	1.28	2.06	2.23	1.52	
2.35	2.35	1.32	1.32	2.35	1.07	
2.38	2.01	1.76	2.34	1.98	2.22	
1.67	1.67	1.61	1.93	2.47	1.97	
1.47	2.36	2.32	1.94	1.39	1.11	
1.23	1.31	2.39	1.41	1.78	2.17	
1.15	1.20	1.32	2.34	1.94	2.16	
1.10	1.88	2.22	1.07	2.30	2.34	
1.30	2.05	1.19	1.15	2.22	2.18	

2.34	1.28	1.09	1.08	1.95	1.56	
1.23	1.31	1.41	2.27	1.36	1.16	
1.74	2.23	2.16	2.32	2.28	1.80	
1.68	1.75	2.53	2.42	1.39	2.46	
1.34	2.33	1.18	1.30	1.18	2.37	
1.07	1.86	2.34	1.65	1.14	1.49	
2.09	1.93	2.31	2.25	1.52	1.53	
1.83	1.35	2.20	1.72	1.88	1.23	
2.28	2.53	1.64	1.99	2.31	1.14	
1.21	2.28	2.30	1.57	1.94	2.47	

