2	8	5
31	32	
0.65	0.68	0.63	0.69	0.63	
0.65	0.62	0.64	0.66	0.62	
0.68	0.69	0.62	0.70	0.71	
0.64	0.67	0.62	0.65	0.67	
0.64	0.65	0.61	0.62	0.66	
0.70	0.63	0.63	0.67	0.66	
0.68	0.71	0.62	0.61	0.68	
0.67	0.64	0.69	0.62	0.67	

2.15	2.18	2.93	3.09	2.07	
3.01	2.72	2.65	2.19	3.14	
1.93	2.12	1.99	2.25	3.08	
3.25	2.70	2.21	2.77	2.60	
2.36	2.36	3.30	2.01	1.99	
1.96	2.63	2.58	2.16	2.12	
2.07	2.00	2.10	2.53	1.87	
3.02	3.06	2.38	2.55	2.05	

2.94	3.07	2.59	2.72	2.91	
2.48	2.42	1.93	2.24	2.76	
3.16	2.14	1.93	1.87	1.86	
2.90	2.88	1.97	1.93	2.23	
1.90	3.19	2.32	1.91	3.15	
2.66	2.94	2.11	2.81	2.69	
1.96	3.03	2.48	2.86	1.98	
2.72	2.91	2.29	3.17	2.45	

