2	10	6
23	26	
0.66	0.66	0.66	0.72	0.66	0.69	
0.66	0.70	0.72	0.65	0.71	0.69	
0.64	0.67	0.68	0.69	0.71	0.68	
0.71	0.64	0.68	0.67	0.66	0.68	
0.69	0.72	0.64	0.71	0.68	0.70	
0.71	0.64	0.66	0.62	0.68	0.64	
0.63	0.64	0.64	0.71	0.67	0.64	
0.64	0.69	0.67	0.70	0.71	0.67	
0.68	0.66	0.69	0.62	0.66	0.63	
0.62	0.69	0.66	0.69	0.64	0.66	

1.51	1.99	1.71	2.48	2.45	1.55	
2.34	2.10	1.39	1.77	2.14	1.86	
2.64	2.61	1.59	1.92	1.54	2.26	
2.62	1.94	1.77	2.25	1.81	1.28	
2.33	1.32	1.23	1.37	1.27	1.63	
1.80	2.70	2.59	2.28	1.46	1.58	
1.46	1.92	2.17	1.50	2.67	1.67	
1.54	1.37	2.27	1.83	1.94	2.50	
1.29	1.87	1.64	2.71	1.66	1.99	
2.02	1.83	1.79	2.19	2.69	2.41	

1.69	1.81	1.68	2.25	2.65	2.04	
2.14	2.34	1.37	1.66	1.28	2.63	
2.11	2.32	2.27	1.84	2.01	2.00	
2.17	2.59	2.37	1.43	2.01	1.60	
1.58	2.40	2.17	2.17	1.77	2.21	
2.70	1.98	2.71	2.06	2.03	2.56	
1.40	2.21	2.27	1.39	1.95	2.16	
2.18	2.68	2.41	2.43	2.22	2.11	
1.55	1.85	2.67	2.50	1.23	1.30	
2.67	2.59	1.39	2.34	1.99	1.40	

