2	6	6
21	22	
0.63	0.66	0.69	0.66	0.68	0.66	
0.63	0.63	0.71	0.64	0.63	0.63	
0.67	0.68	0.62	0.72	0.66	0.63	
0.68	0.71	0.62	0.71	0.63	0.66	
0.71	0.71	0.66	0.62	0.65	0.64	
0.64	0.64	0.65	0.64	0.72	0.69	

2.52	2.74	3.17	1.72	2.84	2.23	
3.16	2.91	1.97	2.28	2.61	2.93	
2.69	2.60	2.55	2.02	1.87	2.78	
1.92	2.27	2.90	2.09	2.59	1.84	
2.27	2.77	3.02	2.50	3.12	2.81	
2.87	1.99	2.26	2.84	1.76	2.71	

1.83	2.27	2.22	2.83	2.83	1.77	
2.76	1.94	2.36	2.63	3.01	2.10	
2.23	3.08	2.23	2.48	2.02	1.95	
2.13	2.39	1.98	1.75	2.12	2.03	
2.19	2.94	2.57	1.86	2.00	2.94	
2.55	2.50	2.89	3.00	3.09	3.10	

