2	7	6
29	28	
0.68	0.69	0.70	0.70	0.62	0.69	
0.63	0.70	0.64	0.71	0.70	0.67	
0.71	0.70	0.63	0.64	0.63	0.67	
0.72	0.72	0.71	0.66	0.64	0.71	
0.71	0.68	0.71	0.64	0.67	0.71	
0.63	0.67	0.72	0.67	0.63	0.68	
0.65	0.65	0.65	0.63	0.69	0.62	

3.22	2.19	2.11	2.08	1.96	2.97	
2.49	2.26	3.10	3.01	3.14	3.19	
1.88	2.53	2.26	3.14	1.99	3.15	
2.74	3.31	2.58	2.77	2.60	3.01	
2.24	3.00	2.12	2.49	3.15	3.22	
2.83	2.16	2.57	2.05	3.34	2.54	
2.68	3.10	3.14	2.52	2.05	2.08	

3.23	2.63	2.76	1.96	3.02	3.10	
2.99	2.80	2.41	2.93	3.26	2.58	
2.96	3.18	2.17	3.03	3.27	1.94	
2.03	2.97	2.58	3.03	2.88	2.94	
3.09	2.65	2.78	2.39	2.25	2.87	
3.14	2.86	2.32	2.55	2.17	2.23	
2.45	2.59	1.88	2.10	1.85	3.23	

